2024 05 10 01 59 21 470       -2.94      -1.99      -3.37    -419.06     -17.34     -13.08       6.71  132844.66
2024 05 10 01 59 58 809       -2.98      -2.06      -3.46    -422.51     -14.46     -15.75       6.46  132678.38
2024 05 10 02 00 36 514       -3.67      -0.86      -3.02    -425.95     -11.58     -18.42       6.20  132512.09
2024 05 10 02 01 14 577       -2.30       3.32       0.45    -429.40      -8.70     -21.08       5.95  132345.81
2024 05 10 02 01 29 410       -1.73       5.16       1.87    -436.66     -17.21     -20.37       5.82  119959.41
2024 05 10 02 01 38 204       -1.75       5.63       1.99    -445.20     -29.52     -18.53       5.74  103499.64
2024 05 10 02 01 48 926       -1.75       5.77       1.92    -453.75     -41.82     -16.68       5.66   87039.88
2024 05 10 02 02 42 645       -1.93       5.73       1.89    -454.86     -45.28     -17.17       5.71   81298.95
2024 05 10 02 05 47 746       -2.07       5.69       1.83    -433.69     -22.21     -24.62       6.17  107714.55
2024 05 10 02 07 18 994       -2.25       5.70       1.67    -428.71     -14.94     -26.00       6.40  116068.23
2024 05 10 02 08 16 386       -2.30       5.77       1.51    -429.12     -12.96     -25.36       6.56  118401.27
2024 05 10 02 09 13 783       -2.19       5.94       1.29    -429.53     -10.97     -24.72       6.73  120734.30
2024 05 10 02 10 11 185       -2.02       6.05       1.21    -429.95      -8.98     -24.07       6.89  123067.34
2024 05 10 02 11 08 592       -2.15       5.71       1.82    -430.36      -6.99     -23.43       7.05  125400.38
2024 05 10 02 12 06 004       -1.95       5.69       1.73    -430.77      -5.00     -22.79       7.21  127733.41
2024 05 10 02 13 03 421       -1.99       5.63       1.77    -431.19      -3.01     -22.15       7.37  130066.45
2024 05 10 02 14 00 843       -2.12       5.66       2.08    -431.60      -1.02     -21.50       7.53  132399.50
2024 05 10 02 14 58 270       -2.00       5.82       1.96    -432.01       0.96     -20.86       7.70  134732.53
2024 05 10 02 15 55 701       -1.86       5.87       1.94    -432.43       2.95     -20.22       7.86  137065.56
2024 05 10 02 16 53 138       -1.75       5.76       2.09    -432.84       4.94     -19.57       8.02  139398.61
2024 05 10 02 17 50 579       -1.77       5.64       2.12    -433.25       6.93     -18.93       8.18  141731.64
2024 05 10 02 18 53 880       -1.84       5.52       2.13    -432.72       6.34     -19.52       8.42  132164.22
2024 05 10 02 19 56 723       -1.69       5.46       2.19    -432.27       5.35     -20.36       8.60  121723.05
2024 05 10 02 20 52 300       -1.30       5.45       2.41    -432.98       5.76     -20.70       8.55  120561.17
2024 05 10 02 21 47 890       -0.87       5.47       2.66    -433.69       6.17     -21.04       8.50  119399.29
2024 05 10 02 22 43 496       -0.67       5.54       2.66    -434.40       6.59     -21.37       8.45  118237.41
2024 05 10 02 23 39 116       -0.52       5.58       2.76    -435.12       7.00     -21.71       8.41  117075.52
2024 05 10 02 24 35 404       -0.59       5.59       2.82    -435.72       7.37     -21.86       8.37  116522.14
2024 05 10 02 25 33 663       -0.73       5.67       2.73    -436.01       7.63     -21.44       8.39  117794.27
2024 05 10 02 26 31 924       -0.65       5.61       2.84    -436.29       7.88     -21.02       8.41  119066.41
2024 05 10 02 27 30 188       -0.55       5.68       2.88    -436.58       8.14     -20.59       8.43  120338.54
2024 05 10 02 28 28 453       -0.55       5.78       2.82    -436.86       8.40     -20.17       8.45  121610.67
2024 05 10 02 29 26 721       -0.19       5.66       2.87    -437.15       8.65     -19.75       8.47  122882.81
2024 05 10 02 30 24 992       -0.15       5.63       2.88    -437.43       8.91     -19.33       8.49  124154.95
2024 05 10 02 31 23 264       -0.11       5.55       2.91    -437.72       9.16     -18.91       8.51  125427.08
2024 05 10 02 32 21 539       -0.16       5.54       2.94    -438.00       9.42     -18.48       8.53  126699.21
2024 05 10 02 33 30 883       -0.05       5.56       2.97    -436.47       7.93     -19.49       8.56  119785.53
2024 05 10 02 34 40 445        0.14       5.55       2.98    -434.92       5.61     -20.61       8.37  113031.55
2024 05 10 02 35 39 303       -0.09       5.64       3.04    -435.10       2.51     -20.67       7.49  114942.41
2024 05 10 02 36 39 853       -0.21       5.73       3.18    -435.02       1.97     -20.40       7.32  114426.16
2024 05 10 02 37 40 966       -0.31       5.67       3.32    -434.84       2.28     -20.04       7.39  113100.88
2024 05 10 02 38 42 081       -0.33       5.55       3.40    -434.66       2.59     -19.67       7.46  111775.61
2024 05 10 02 39 43 196       -0.27       5.53       3.38    -434.48       2.90     -19.30       7.53  110450.34
2024 05 10 02 40 44 313       -0.51       5.60       3.53    -434.30       3.21     -18.93       7.59  109125.06
2024 05 10 02 41 45 430       -0.56       5.58       3.42    -434.12       3.52     -18.57       7.66  107799.79
2024 05 10 02 42 46 548       -0.56       5.66       3.21    -433.94       3.83     -18.20       7.73  106474.51
2024 05 10 02 43 47 668       -0.45       5.34       3.17    -433.76       4.14     -17.83       7.80  105149.23
2024 05 10 02 44 48 788       -0.50       4.97       2.89    -433.58       4.44     -17.47       7.87  103823.96
2024 05 10 02 45 49 909       -0.41       4.94       2.82    -433.40       4.75     -17.10       7.94  102498.69
2024 05 10 02 46 51 031       -0.36       5.05       2.84    -433.22       5.06     -16.73       8.01  101173.41
2024 05 10 02 47 52 154       -0.08       5.02       3.10    -433.05       5.37     -16.36       8.07   99848.14
2024 05 10 02 48 53 278       -0.06       5.19       3.17    -432.87       5.68     -16.00       8.14   98522.86
2024 05 10 02 49 54 402        0.56       4.95       3.58    -432.69       5.99     -15.63       8.21   97197.59
2024 05 10 02 50 55 528        1.06       4.59       3.93    -432.51       6.30     -15.26       8.28   95872.31
2024 05 10 02 51 56 655        1.01       4.44       3.91    -432.33       6.61     -14.90       8.35   94547.04
2024 05 10 02 52 57 782        0.96       4.85       4.11    -432.15       6.92     -14.53       8.42   93221.77
2024 05 10 02 53 58 911        0.89       5.29       4.05    -431.97       7.23     -14.16       8.49   91896.48
2024 05 10 02 55 00 776        0.50       5.52       3.93    -431.67       7.01     -14.18       8.43   91990.34
2024 05 10 02 56 04 858        0.23       5.80       3.96    -431.02       5.20     -15.34       8.03   96341.60
2024 05 10 02 57 08 952        0.25       5.73       3.99    -430.37       3.39     -16.50       7.62  100692.85
2024 05 10 02 58 13 059        0.25       5.76       4.21    -429.72       1.57     -17.66       7.21  105044.11
2024 05 10 02 59 17 178        0.32       5.69       4.37    -429.07      -0.24     -18.82       6.81  109395.37
2024 05 10 03 00 20 291        0.49       5.53       4.54    -428.58       0.01     -18.83       7.35  102917.93
2024 05 10 03 01 20 349        0.35       5.46       4.45    -428.58       6.49     -15.41      10.76   63954.41
2024 05 10 03 02 16 436        0.78       4.45       4.10    -429.20      13.46     -11.78      13.32   50227.42
2024 05 10 03 03 00 722        1.14       4.18       4.10    -431.69      21.93      -7.54      13.36  112209.98
2024 05 10 03 03 56 277        1.20       4.23       4.08    -432.41      22.84      -7.34      13.46  126249.52
2024 05 10 03 04 55 552        0.99       4.21       4.14    -432.53      21.22      -8.49      13.60  124308.07
2024 05 10 03 05 54 826        0.89       2.26       2.58    -432.64      19.60      -9.63      13.73  122366.62
2024 05 10 03 06 54 102        0.05      -0.29      -1.12    -432.76      17.98     -10.77      13.87  120425.16
2024 05 10 03 07 53 377       -0.76      -2.12      -4.16    -432.88      16.36     -11.92      14.00  118483.71
2024 05 10 03 08 52 653       -1.13      -2.83      -5.04    -433.00      14.74     -13.06      14.13  116542.26
2024 05 10 03 09 51 930       -1.26      -2.84      -5.14    -433.12      13.12     -14.20      14.27  114600.80
2024 05 10 03 10 51 206       -1.26      -2.80      -5.21    -433.23      11.51     -15.35      14.40  112659.35
2024 05 10 03 11 50 605       -1.32      -2.81      -5.20    -433.33      10.01     -16.02      14.47  112884.19
2024 05 10 03 12 50 367       -1.41      -2.77      -4.93    -433.37       8.88     -15.27      14.36  119607.89
2024 05 10 03 13 50 392       -1.55      -2.79      -4.78    -433.37       7.87     -15.43      14.04  118460.95
2024 05 10 03 14 50 504       -1.84      -2.94      -4.87    -433.35       6.91     -15.91      13.66  114690.47
2024 05 10 03 15 50 615       -2.29      -3.00      -5.04    -433.34       5.95     -16.38      13.27  110919.98
2024 05 10 03 16 50 727       -2.49      -2.73      -5.39    -433.32       4.99     -16.85      12.88  107149.49
2024 05 10 03 17 50 839       -2.64      -2.39      -5.62    -433.30       4.03     -17.32      12.49  103379.00
2024 05 10 03 18 50 951       -2.86      -1.73      -5.63    -433.29       3.07     -17.79      12.10   99608.52
2024 05 10 03 19 51 063       -3.01      -1.09      -5.61    -433.27       2.11     -18.26      11.71   95838.02
2024 05 10 03 20 51 174       -3.25      -0.60      -5.71    -433.25       1.15     -18.73      11.32   92067.53
2024 05 10 03 21 51 286       -3.23      -0.86      -5.77    -433.24       0.19     -19.21      10.93   88297.05
2024 05 10 03 22 51 398       -3.05      -1.36      -5.69    -433.22      -0.77     -19.68      10.54   84526.55
2024 05 10 03 23 51 510       -2.22      -2.71      -5.32    -433.20      -1.73     -20.15      10.15   80756.07
2024 05 10 03 24 51 337       -1.43      -3.92      -4.93    -433.23      -2.49     -20.53       9.89   77952.44
2024 05 10 03 25 50 307       -1.31      -4.09      -4.93    -433.40      -2.64     -20.65      10.00   78049.38
2024 05 10 03 26 49 846       -1.41      -4.07      -4.88    -433.48      -2.86     -20.87      10.08   77974.98
2024 05 10 03 27 51 085       -1.43      -4.06      -4.92    -433.28      -3.28     -21.36      10.11   77386.60
2024 05 10 03 29 03 890       -1.43      -4.00      -4.96    -431.23      -5.27     -17.10      10.43   79735.31
2024 05 10 03 30 15 589       -1.46      -3.92      -4.95    -429.37      -6.90     -13.09      10.71   81956.81
2024 05 10 03 31 11 943       -1.42      -3.88      -5.02    -429.95      -5.89     -14.62      10.60   80859.58
2024 05 10 03 32 08 307       -1.41      -3.94      -5.09    -430.53      -4.88     -16.14      10.48   79762.34
2024 05 10 03 33 04 681       -1.42      -3.96      -5.11    -431.11      -3.86     -17.67      10.37   78665.11
2024 05 10 03 34 01 064       -1.37      -3.85      -5.16    -431.69      -2.85     -19.19      10.25   77567.88
2024 05 10 03 34 57 457       -1.39      -3.78      -5.15    -432.27      -1.84     -20.71      10.13   76470.64
2024 05 10 03 35 53 859       -1.53      -3.81      -5.17    -432.85      -0.83     -22.24      10.02   75373.41
2024 05 10 03 36 52 144       -1.63      -3.66      -5.23    -433.12      -0.49     -23.64       9.98   76254.52
2024 05 10 03 37 56 057       -1.61      -3.52      -5.14    -432.50      -2.18     -24.68      10.20   83070.62
2024 05 10 03 38 58 038       -1.51      -3.56      -4.98    -432.18      -2.43     -24.06      10.11   87793.82
2024 05 10 03 39 59 086       -1.36      -3.62      -5.00    -432.01      -2.27     -23.17       9.97   90830.55
2024 05 10 03 40 59 267       -1.36      -3.59      -4.98    -431.99      -2.31     -23.13      10.00   90900.79
2024 05 10 03 41 59 449       -1.37      -3.53      -4.90    -431.96      -2.35     -23.10      10.03   90971.02
2024 05 10 03 42 59 630       -1.36      -3.62      -4.81    -431.93      -2.39     -23.06      10.06   91041.26
2024 05 10 03 43 59 812       -1.38      -3.61      -4.81    -431.90      -2.43     -23.03      10.10   91111.50
2024 05 10 03 44 59 993       -1.35      -3.60      -4.85    -431.88      -2.47     -22.99      10.13   91181.73
2024 05 10 03 46 00 175       -1.38      -3.53      -4.89    -431.85      -2.51     -22.96      10.16   91251.97
2024 05 10 03 47 00 356       -1.42      -3.42      -4.98    -431.82      -2.55     -22.92      10.19   91322.20
2024 05 10 03 48 00 538       -1.41      -3.36      -5.07    -431.79      -2.59     -22.88      10.22   91392.45
2024 05 10 03 49 00 719       -1.42      -3.29      -5.11    -431.77      -2.63     -22.85      10.25   91462.68
2024 05 10 03 50 00 901       -1.39      -3.14      -5.13    -431.74      -2.67     -22.81      10.28   91532.91
2024 05 10 03 51 01 082       -1.36      -3.22      -5.08    -431.71      -2.71     -22.78      10.31   91603.15
2024 05 10 03 52 00 849       -1.33      -3.01      -5.18    -431.75      -2.53     -22.85      10.51   93771.08
2024 05 10 03 52 59 370       -1.24      -2.79      -5.07    -431.99      -1.68     -23.24      11.22  102232.08
2024 05 10 03 53 57 892       -1.11      -2.83      -4.29    -432.23      -0.82     -23.63      11.93  110693.09
2024 05 10 03 54 55 756       -1.17      -1.82      -4.18    -432.57      -0.12     -24.33      12.49  117116.73
2024 05 10 03 55 51 647       -0.91      -1.49      -3.56    -433.23       0.11     -25.95      12.61  117428.34
2024 05 10 03 56 47 550       -1.02      -1.22      -3.46    -433.89       0.35     -27.58      12.74  117739.95
2024 05 10 03 57 43 466       -1.01      -1.01      -3.47    -434.56       0.58     -29.20      12.86  118051.56
2024 05 10 03 58 39 394       -0.68      -1.42      -3.40    -435.22       0.82     -30.83      12.99  118363.17
2024 05 10 03 59 36 727       -0.92      -0.38      -3.03    -435.65       0.67     -31.97      13.01  118179.98
2024 05 10 04 00 38 243       -1.73       1.65      -1.77    -435.41      -0.62     -31.66      12.74  116512.43
2024 05 10 04 01 39 752       -1.91       1.28      -2.28    -435.17      -1.47     -31.26      12.53  115222.93
2024 05 10 04 02 41 236       -1.83       0.58      -2.81    -434.93      -1.02     -30.58      12.52  115067.62
2024 05 10 04 03 42 722       -2.32       0.72      -2.72    -434.69      -0.57     -29.90      12.50  114912.30
2024 05 10 04 04 44 209       -2.17       0.24      -2.83    -434.45      -0.11     -29.21      12.48  114756.99
2024 05 10 04 05 45 698       -1.68      -0.23      -2.68    -434.21       0.34     -28.53      12.46  114601.68
2024 05 10 04 06 47 188       -1.25      -1.17      -2.87    -433.97       0.79     -27.85      12.44  114446.37
2024 05 10 04 07 48 681       -0.59      -2.04      -2.57    -433.73       1.25     -27.16      12.43  114291.05
2024 05 10 04 08 50 174       -0.31      -2.37      -2.41    -433.49       1.70     -26.48      12.41  114135.74
2024 05 10 04 09 51 670       -0.34      -2.23      -2.46    -433.25       2.15     -25.80      12.39  113980.43
2024 05 10 04 10 53 167       -0.28      -2.21      -2.38    -433.01       2.61     -25.12      12.37  113825.12
2024 05 10 04 11 54 666       -0.27      -2.15      -2.27    -432.77       3.06     -24.43      12.35  113669.80
2024 05 10 04 12 56 166       -0.11      -1.96      -2.06    -432.53       3.51     -23.75      12.34  113514.49
2024 05 10 04 13 53 453       -0.15      -2.24      -2.39    -432.97       4.09     -23.91      12.41  113108.34
2024 05 10 04 14 49 347       -0.07      -2.28      -2.48    -433.63       4.71     -24.36      12.51  112618.58
2024 05 10 04 15 48 356        0.07      -2.11      -2.34    -433.79       4.41     -23.63      12.64  111508.49
2024 05 10 04 16 48 026        0.11      -1.92      -2.38    -433.85       3.99     -22.74      12.70  111177.31
2024 05 10 04 17 46 573        0.21      -1.85      -2.42    -434.09       4.12     -22.60      12.53  113803.20
2024 05 10 04 18 46 408        0.29      -1.82      -2.44    -434.11       3.94     -22.42      12.51  114933.49
2024 05 10 04 19 46 672        0.45      -1.80      -2.44    -434.07       3.64     -22.21      12.56  115565.25
2024 05 10 04 20 46 936        0.68      -1.84      -2.61    -434.03       3.35     -22.01      12.60  116197.00
2024 05 10 04 21 47 200        0.70      -1.68      -2.52    -433.99       3.05     -21.80      12.64  116828.75
2024 05 10 04 22 47 464        0.58      -2.02      -2.69    -433.95       2.76     -21.60      12.68  117460.50
2024 05 10 04 23 47 729        0.62      -1.67      -2.87    -433.91       2.47     -21.39      12.72  118092.26
2024 05 10 04 24 47 993        0.60      -1.15      -3.12    -433.87       2.17     -21.19      12.76  118724.01
2024 05 10 04 25 48 257        0.72      -0.97      -3.30    -433.83       1.88     -20.99      12.80  119355.76
2024 05 10 04 26 48 521        0.73      -1.08      -3.50    -433.78       1.58     -20.78      12.84  119987.52
2024 05 10 04 27 48 786        0.52      -1.26      -3.43    -433.74       1.29     -20.58      12.88  120619.27
2024 05 10 04 28 49 050        0.33      -1.12      -3.18    -433.70       0.99     -20.37      12.92  121251.02
2024 05 10 04 29 49 315        0.35      -0.99      -3.19    -433.66       0.70     -20.17      12.96  121882.77
2024 05 10 04 30 49 579        0.31      -0.85      -3.30    -433.62       0.41     -19.96      13.00  122514.52
2024 05 10 04 31 49 844        0.22      -0.57      -3.04    -433.58       0.11     -19.76      13.04  123146.27
2024 05 10 04 32 50 108        0.13      -0.55      -3.14    -433.54      -0.18     -19.55      13.08  123778.02
2024 05 10 04 33 50 373       -0.05      -0.58      -3.17    -433.50      -0.48     -19.35      13.12  124409.78
2024 05 10 04 34 50 638       -0.13      -0.51      -3.10    -433.46      -0.77     -19.15      13.17  125041.53
2024 05 10 04 35 49 925       -0.10      -0.48      -3.00    -433.57      -2.03     -18.76      13.18  120207.95
2024 05 10 04 36 47 688       -0.02      -0.24      -2.83    -433.94      -2.90     -18.19      13.29  115210.05
2024 05 10 04 37 41 872       -0.00      -0.46      -2.76    -434.88      -1.65     -17.25      13.69  115184.49
2024 05 10 04 38 36 082       -0.21      -0.71      -3.08    -435.82      -0.40     -16.30      14.09  115158.92
2024 05 10 04 39 30 317       -0.25      -0.53      -3.22    -436.76       0.85     -15.36      14.48  115133.36
2024 05 10 04 40 36 462       -0.25      -0.21      -3.09    -435.76      -0.85     -15.81      14.18  113732.14
2024 05 10 04 41 46 638       -0.18      -0.15      -3.03    -434.11      -3.53     -16.72      13.65  111872.37
2024 05 10 04 42 56 893       -0.03      -0.33      -2.68    -432.46      -6.21     -17.64      13.13  110012.59
2024 05 10 04 44 02 077        0.25      -0.84      -2.80    -431.64      -6.49     -20.11      12.95  110041.88
2024 05 10 04 45 05 563        0.46      -2.00      -2.13    -431.08      -5.97     -23.11      12.89  110700.86
2024 05 10 04 46 05 956        0.43      -2.50      -0.59    -431.02      -6.50     -23.72      12.96  111449.05
2024 05 10 04 47 05 317        0.67      -1.26      -0.93    -431.12      -7.38     -23.54      13.06  112226.98
2024 05 10 04 48 04 677        1.07      -0.72      -1.50    -431.23      -8.26     -23.36      13.17  113004.92
2024 05 10 04 49 07 816        0.59      -0.67      -0.77    -430.73      -7.23     -23.90      13.18  115676.30
2024 05 10 04 50 12 226        0.26      -0.82      -0.14    -430.03      -5.56     -24.69      13.17  118978.84
2024 05 10 04 51 14 186        0.06      -0.77       0.18    -429.72      -5.45     -25.79      13.16  112846.22
2024 05 10 04 52 13 679        0.15      -0.72       0.20    -429.80      -5.77     -26.62      13.10  105668.77
2024 05 10 04 53 08 244        0.48      -0.29      -0.11    -430.67      -5.80     -26.31      12.92  104791.99
2024 05 10 04 54 04 887        0.71      -0.10      -0.21    -431.20      -5.76     -26.06      12.77  104179.68
2024 05 10 04 55 07 709        0.73      -0.17       0.10    -430.75      -5.54     -26.04      12.73  104360.77
2024 05 10 04 56 10 538        0.66      -0.20       0.29    -430.31      -5.32     -26.01      12.68  104541.87
2024 05 10 04 57 13 372        0.69      -0.36       0.26    -429.86      -5.10     -25.98      12.64  104722.95
2024 05 10 04 58 16 212        0.74       0.24       0.01    -429.41      -4.88     -25.96      12.59  104904.05
2024 05 10 04 59 17 806        0.74       0.09       0.19    -429.16      -5.12     -26.07      12.55  105324.23
2024 05 10 05 00 15 646        0.93      -0.33       0.10    -429.50      -6.74     -26.61      12.52  106461.68
2024 05 10 05 01 23 531        0.34      -0.04       0.16    -428.26      -8.26     -26.75      12.47  104604.76
2024 05 10 05 02 31 220        0.45      -0.12       0.28    -427.06      -9.44     -26.67      12.36  101976.77
2024 05 10 05 03 28 072        0.61      -0.32       0.09    -427.55      -9.71     -26.36      12.06  100029.91
2024 05 10 05 04 25 299        0.90      -0.48      -0.42    -427.99      -9.85     -26.14      11.81   98539.89
2024 05 10 05 05 23 635        1.25      -0.33      -0.42    -428.25      -9.62     -26.15      11.72   98420.36
2024 05 10 05 06 21 973        1.36      -0.22      -0.40    -428.51      -9.39     -26.16      11.64   98300.84
2024 05 10 05 07 20 313        1.49      -0.00      -0.42    -428.78      -9.16     -26.17      11.56   98181.30
2024 05 10 05 08 18 655        1.41      -0.27      -0.58    -429.04      -8.93     -26.18      11.48   98061.78
2024 05 10 05 09 18 147        1.27      -0.32      -0.69    -429.12      -8.76     -25.93      11.37   98395.78
